Cycle #0	Energy		Temperature	Acceptance Ratio
		-3714.37	Initial structure!
		-3714.73	136.07		0.739
		-3714.67	135.39		0.738
		-3714.76	134.71		0.738
		-3714.78	134.04		0.739
		-3714.75	133.37		0.738
		-3714.77	132.70		0.737
		-3714.79	132.04		0.737
		-3714.74	131.38		0.736
		-3714.73	130.72		0.735
		-3714.75	130.07		0.734
		-3714.74	129.42		0.733
		-3714.77	128.77		0.733
		-3714.73	128.13		0.732
		-3714.72	127.49		0.731
		-3714.74	126.85		0.730
		-3714.71	126.22		0.729
		-3714.71	125.58		0.728
		-3714.75	124.96		0.727
		-3714.73	124.33		0.726
		-3714.77	123.71		0.727
		-3714.70	123.09		0.726
		-3714.73	122.48		0.725
		-3714.73	121.86		0.725
		-3714.71	121.25		0.724
		-3714.75	120.65		0.724
		-3714.73	120.04		0.725
		-3714.70	119.44		0.724
		-3714.68	118.85		0.723
		-3714.71	118.25		0.722
		-3714.72	117.66		0.722
		-3714.75	117.07		0.723
		-3714.71	116.49		0.722
		-3714.75	115.91		0.722
		-3714.77	115.33		0.722
		-3714.78	114.75		0.723
		-3714.73	114.18		0.722
		-3714.74	113.60		0.721
		-3714.74	113.04		0.720
		-3714.74	112.47		0.719
		-3714.78	111.91		0.719
		-3714.76	111.35		0.718
		-3714.77	110.79		0.719
		-3714.79	110.24		0.719
		-3714.74	109.69		0.718
		-3714.77	109.14		0.717
		-3714.76	108.59		0.716
		-3714.76	108.05		0.715
		-3714.78	107.51		0.716
		-3714.74	106.97		0.715
		-3714.70	106.44		0.714
		-3714.81	105.91		0.714
		-3714.79	105.38		0.713
		-3714.80	104.85		0.712
		-3714.78	104.32		0.713
		-3714.74	103.80		0.712
		-3714.79	103.28		0.712
		-3714.75	102.77		0.711
		-3714.79	102.25		0.712
		-3714.74	101.74		0.711
		-3714.79	101.23		0.711
		-3714.78	100.73		0.712
		-3714.79	100.22		0.712
		-3714.77	99.72		0.711
		-3714.73	99.22		0.710
		-3714.76	98.73		0.709
		-3714.80	98.23		0.710
		-3714.79	97.74		0.710
		-3714.80	97.25		0.710
		-3714.80	96.77		0.711
		-3714.76	96.28		0.710
		-3714.75	95.80		0.709
		-3714.77	95.32		0.708
		-3714.76	94.85		0.707
		-3714.81	94.37		0.707
		-3714.76	93.90		0.707
		-3714.76	93.43		0.706
		-3714.80	92.96		0.705
		-3714.76	92.50		0.704
		-3714.79	92.04		0.703
		-3714.78	91.58		0.702
		-3714.78	91.12		0.701
		-3714.78	90.66		0.700
		-3714.74	90.21		0.700
		-3714.77	89.76		0.699
		-3714.77	89.31		0.698
		-3714.80	88.86		0.698
		-3714.73	88.42		0.697
		-3714.74	87.98		0.696
		-3714.74	87.54		0.696
		-3714.79	87.10		0.695
		-3714.75	86.66		0.694
		-3714.76	86.23		0.693
		-3714.77	85.80		0.692
		-3714.79	85.37		0.692
